CHST6,PTCRA,C18orf18,OSTN,FOXN3,ESPL1,KIAA0329,THSD1,EDG4,C9orf5,label
0.34180732096964644,0.21749713631156925,0.7837851182540858,0.5461963042956564,0.5223958098162279,0.2705540096129522,0.758864459907076,0.821920165175499,0.3836574046877753,0.7625182379784563,0
0.13440300062513022,0.29682130584192434,0.7070063694267517,0.6138708903287737,0.394116584639003,0.5095707901172106,0.6457106017828957,0.6351800871759579,0.5581272396169887,0.5606121752087666,1
0.1207890532749879,0.4534650630011454,0.4739544758801165,0.6825053995680346,0.49528152797218583,0.6981195716333587,0.5657248293799879,0.34084652443220925,0.6129941843388356,0.3259243162698283,1
0.5185108008612906,0.38616838487972505,0.4462055004196909,0.7952963762898968,0.33927845757890457,0.5644236444894174,0.5943134072871973,0.5824156916724019,0.7137989778534923,0.45289168969049753,1
0.5640758491352366,0.36111111111111105,0.4991853058806103,0.6037916966642669,0.36011649433331827,0.3893667256935661,0.6948180423715625,0.5345262674925442,0.6181049168771662,0.5395958153540497,1
0.3496561783704939,0.2789232531500572,0.7038957191527181,0.5334773218142549,0.085225989976069,0.39358293279365886,0.6478002801058177,0.42618719889883006,0.634377019326793,0.6635830254866051,1
0.3810516079738835,0.05913516609392894,0.6334370216758012,0.4907607391408687,0.5006772926355714,0.2553335019816174,0.6195673921259142,0.6963179628355127,0.5584209598778123,0.6310185328904481,1
0.3161075224005001,0.4282646048109965,0.44205796672097963,0.603551715862731,0.3521018648123899,0.4909351547348006,0.5809750350132271,0.2935879788942418,0.6118193032955412,0.6447397013628042,1
0.604848232270612,0.4119415807560137,0.7701081321285735,0.6239500839932806,0.3997381135142457,0.5153891559153385,0.5306004490585332,0.38649919706354674,0.7250190918169535,0.46710955204420546,1
0.4832256720150032,0.31672394043528057,0.7357428529106799,0.6743460523158147,0.2977378425971915,0.2159119655957501,0.7075117266522908,0.6727460426703373,0.36891264759443104,0.7971005494676069,1
0.12113634785024663,0.238545246277205,0.7899570434009776,0.6025917926565875,0.03944100781144172,0.6412850999241083,0.5952248627259186,0.2976600137646249,0.5829759736826645,0.6476267345481641,1
0.33569493644509274,0.4737972508591065,0.47642324593887325,0.6978641708663307,0.42195331196098795,0.500590268994013,0.5351354956316831,0.33006423491626524,0.6159901309992363,0.5704218793654736,1
0.3098562200458429,0.3376288659793814,0.6804424035945292,0.7928965682745381,0.44116584639003026,0.6091576018214016,0.8255785518973834,0.595893553567332,0.647946895376843,0.5940769254648746,1
0.4037646731958047,0.2769186712485681,0.21680738656001586,0.6265898728101752,0.2122183591457082,0.5112994350282487,0.7332484335352092,0.34526267492544166,0.689655172413793,0.48160680470617434,1
0.3860526498576093,0.2767754868270332,0.4513405421419049,0.7856971442284617,0.19892084706732288,0.388818618770554,0.5865771513682946,0.3491052993805919,0.6956470657345943,0.5787725452457083,1
0.09307494616934087,0.10910652920962197,0.8302967461610625,0.3902087832973362,0.5653135864902695,0.2811366894341851,0.6821021274703776,0.6903532920394586,0.43999295071374017,0.704808617638842,0
0.4062651941376676,0.10624284077892324,0.5521651113415297,0.4821214302855772,0.3660992459475324,0.38321106332743066,0.6421759331302936,0.40513879330121594,0.4987370028784585,0.36503895942631803,1
0.19802736681253041,0.12528636884306985,0.7407297684293684,0.3042956563474922,0.5502099607170272,0.3866261910785058,0.7197607985238867,0.8313833448038541,0.43635081947952764,0.7969142892620998,0
0.7256372855455998,0.20246277205040086,0.45830247370759886,0.5377969762419007,0.4771300853388721,0.46816763639429976,0.5698819554053753,0.4229181004817619,0.6699171708864478,0.3447986837612139,1
0.3887615475446274,0.5359392898052691,0.43578729077173756,0.5946724262059035,0.3169278006050481,0.45214604941394726,0.6623835671253584,0.4957559073181923,0.7292486635728133,0.5278924657746872,1
0.47996110300757105,0.47623138602520043,0.690663111637782,0.48116150707943367,0.6280534609653677,0.24875621890547273,0.7902985572327323,0.874455150263822,0.4262468425071961,0.7866699779592097,0
0.419045634507189,0.3538087056128293,0.6017380141213647,0.6364290856731462,0.28561430442046326,0.6347499789189646,0.5344177641712266,0.5556893782977748,0.6434236033601597,0.4718902306522211,1
0.4794054316871571,0.18613974799541805,0.4765219967412236,0.5145188384929206,0.4384340994265589,0.4285774517244288,0.5982037658671053,0.6662078458362011,0.2935440286670974,0.6057802750442369,1
0.6419392929082448,0.33018327605956466,0.3068681183034612,0.437485001199904,0.42522689303291644,0.4005396745088119,0.6022942000311228,0.4076049552649691,0.355988956118193,0.5671002390339305,1
0.35562964506494416,0.5342210767468498,0.559620796918975,0.6061915046796256,0.4819614394726148,0.6126570537144785,0.4625080585999155,0.42440926818077546,0.5204135581272396,0.5506162108465527,1
0.4964228658748351,0.46463344788087046,0.3499728435293537,0.6592272618190544,0.47703977965412925,0.4075807403659668,0.6183669386212569,0.5513305804083506,0.5702872584150854,0.5824667059882657,1
0.3061054386330486,0.6902920962199312,0.35105910235520665,0.43076553875689944,0.3890143134510317,0.49068218230879507,0.5298446079630081,0.3548405597614132,0.47065734594372316,0.6559463570608142,1
0.6068625408071127,0.3188717067583047,0.27462598133609833,0.76193904487641,0.3740461462049036,0.621131629985665,0.6780339239268167,0.5198440009176417,0.6820771896845443,0.7575823425325183,1
0.49281100229214425,0.32431271477663226,0.4438354811632845,0.6611471082313415,0.3663250101593895,0.6061219327093348,0.5747504612853744,0.3320142234457445,0.9999999999999999,0.41849563840685394,1
0.49385288601792043,0.8132875143184422,0.6547671949834593,0.6150707943364531,0.5360093917912132,0.09992410827219844,0.662847234352025,0.7396765313145217,0.6030664395229983,0.6112439077391116,1
0.4807251510731403,0.29252577319587625,0.5326618278773515,0.7161027117830574,0.3119384115230054,0.5463782781010204,0.6129871284707555,0.38713007570543706,0.5984256594019854,0.5900412876788875,1
0.4936445092727652,0.32746277205040086,0.38320248852021926,0.5013198944084474,0.4614394726148011,0.36377434859600305,0.6128092835071026,0.5245469144299152,0.5492568877401163,0.4777263837581098,1
0.07355699103980007,0.17840778923253145,0.817261640250827,0.49196064314854815,0.8281482819343478,0.3595159794249094,0.6815463619589622,0.8584537738013307,0.0,0.863285009157794,0
0.36632631798291315,0.23868843069873993,0.5993679948649583,0.6100311975041997,0.3987221745608886,0.24319082553335025,0.7088900251206011,0.6104611149346181,0.5422076014803501,0.7100239033930406,1
0.5207334861429465,0.3233104238258877,0.4429960993433072,0.6503479721622271,0.5066826206709713,0.4296315034994519,0.594157792944001,0.497304427621014,0.4291253010632673,0.64436718095179,1
0.3827880808501772,0.26632302405498276,0.3150644348985336,0.7441804655627551,0.5200478620129138,0.5904798043679906,0.5719938643487539,0.430488644184446,0.7047523938201257,0.3879800080712753,1
0.29846495797735645,0.29725085910652915,0.6998963116575322,0.4502039836813055,0.6474466067638958,0.23408381819714985,0.724673765644799,0.7352603808212894,0.3709686894201962,0.728246360165151,0
0.3576439536014448,0.49398625429553256,0.41169209499827186,0.6645068394528437,0.3907752743035174,0.6534277763723755,0.5890892114798923,0.46386785960082594,0.7066322034893966,0.3036041349765618,1
0.27568243384038343,0.11125429553264601,0.7354959759048042,0.4017278617710583,0.5180385605273852,0.3776878320263092,0.8033479314407664,0.8202569396650609,0.46707395876167535,0.6800670536739828,0
0.5089254705841495,0.5312142038946162,0.6918481212659853,0.6810655147588193,0.40195060279044564,0.4933383927818535,0.6381299602071893,0.5265542555632026,0.6313810726663924,0.4325272405550551,1
0.39008126693061057,0.4780927835051546,0.11000839381819982,0.808735301175906,0.3098839571951054,0.46449953621721907,0.6274592623880132,0.2872791924753384,0.5500205604182575,0.6228230838481359,1
0.48683753559769405,0.36984536082474223,0.32824766701229446,0.7396208303335733,0.5033638867566713,0.3351463023863732,0.657648444968099,0.701250286763019,0.6982318040298419,0.5034613354856735,1
0.23782732513718136,0.34779495990836196,0.733570335258974,0.7141828653707704,0.245112204813293,0.5003372965680075,0.7047551297156703,0.34704060564349626,0.5652352699289196,0.37183745692732695,1
0.16649301937903732,0.3217353951890034,0.7241396336345233,0.7780177585793138,0.24786652819795008,0.6492958934142845,0.5246426427761598,0.3538655654966736,0.4845209422545967,0.8519541799894461,1
0.43460443147878036,0.1766895761741122,0.5179973337283366,0.4826013918886489,0.3212398970515194,0.7935745003794586,0.4858946713202765,0.34606561137875663,0.5977207307760088,0.4195511129047277,1
0.4220323678544141,0.23482245131729662,0.19384782501357822,0.6342692584593232,0.4814196053641577,0.5288388565646345,0.6502011871151323,0.5418100481761873,0.5066087058685308,0.33020830099649146,1
0.30603597971799684,0.170389461626575,0.44862489507727255,0.6949844012479002,0.39203955388991735,0.41791044776119407,0.6129871284707555,0.5198440009176417,0.7102743347236091,0.6542079284760812,1
0.17455025352504,0.227233676975945,0.7584061620500666,0.37413006959443246,0.6914254752336659,0.09128088371700815,0.6690527532623435,0.9137990364762562,0.39822592962462544,0.8480737590413815,0
0.6546502743627145,0.21835624284077887,0.2330025181454599,0.7540196784257259,0.49302388585361445,0.47044438822834983,0.6050285663472867,0.5302821748107365,0.6050049932444339,0.2663831372427274,1
0.6968812947141766,0.25415234822451316,0.6769367501110947,0.6021118310535157,0.5496003973450129,0.2548697192006072,0.6694751350510192,0.6186625372791925,0.4989719790871174,0.4185266817744387,1
0.5184413419462388,0.3399198167239404,0.5132079198143484,0.7307415406767459,0.24836320946403573,0.2963571970655199,0.6696085187737589,0.6000802936453316,0.6427774187863478,0.6464470865799524,1
0.23956379801347505,0.372565864833906,0.4828914234928159,0.6786657067434605,0.061520747731069636,0.4026477780588583,0.648711735544539,0.25447350309704064,0.6915349820830641,0.635333560984696,1
0.45196916024171707,0.36755441008018325,0.38715252061423,0.6354691624670026,0.30446561611053413,0.6155662366135425,0.5727645258579166,0.3770360174351916,0.6783175703460025,0.5258746468816935,1
0.08675418489963194,0.19530355097365404,0.691749370463635,0.6076313894888409,0.4766785569151578,0.5328864153807236,0.7130249205255318,0.4011814636384492,0.4728308758738177,0.739142582187316,1
0.28533722303257625,0.463487972508591,0.3093862637633931,0.7041036717062635,0.2621799792296925,0.576229024369677,0.5125491852477602,0.49162651984400096,0.6401339364389356,0.4624530469065281,1
0.3209696464541224,0.32431271477663226,0.2119192218436775,0.3681305495560355,0.39829322255836,0.6293953959018468,0.6010270546650957,0.5370497820601056,0.7134465135405039,0.712817806475647,1
0.6234632215044802,0.37471363115693007,0.4308991260553992,0.550755939524838,0.2578904592044069,0.5828063074458218,0.555565435831314,0.41328286304198214,0.581213652117723,0.39713780150870726,1
0.4842675557407794,0.27477090492554407,0.44452673677973636,0.5675545956323494,0.3151894161737481,0.5861371110548951,0.5666362848187092,0.5127896306492316,0.5273453562826763,0.7216030795020648,1
0.3735500451482948,0.44974226804123707,0.4104577099688935,0.697384209263259,0.354856188197047,0.4579222531410743,0.5411155325345129,0.26124111034640973,0.6185161252423192,0.7254524570825446,1
0.44599569354726687,0.30369415807560135,0.3311608156816275,0.640748740100792,0.3819478936199034,0.7131292689096889,0.6563590689816152,0.5555173204863502,0.6277976854843446,0.4334274982150062,1
0.5221226644439814,0.1685280641466208,0.5860860119488471,0.6971442284617231,0.32925452657244775,0.8211484948140653,0.6428428517439921,0.4422459279651297,0.5493156317922809,0.5386334709589294,1
0.380634854483573,0.3523768613974799,0.5230830000493754,0.5344372450203984,0.425181740190545,0.4873513786997218,0.5942911766667407,0.5098072952512045,0.45021441579040117,0.4500977866078911,1
0.6238105160797389,0.2780641466208476,0.4185552757616156,0.48356131509479244,0.44938366370163,0.31355932203389836,0.6783006913722961,0.5527070428997477,0.5753979909534159,0.7255145438177137,1
0.9172744321733695,0.10567010309278349,0.8657976596059843,0.8833693304535637,0.4095362803088454,0.654861286786407,0.5128159526932397,0.48273686625372797,0.5234682488398049,0.6876726787321893,1
0.49920122247690496,0.27305269186712483,0.462005628795734,0.6534677225821934,0.2814150900799205,0.5370182983388144,0.6821910499522041,0.4930029823353981,0.5865593608647124,0.5308726290628006,1
0.14822532472042788,0.4443012600229095,0.2829704241346961,0.7506599472042237,0.21357294441685104,0.44278606965174133,0.6867705577662672,0.5681922459279651,0.3992833225635904,0.6032347189023066,1
0.5376814614155727,0.24914089347079033,0.44936552609489955,0.5392368610511159,0.3429584142321759,0.46926385024032385,0.6591378965386924,0.44574443679743064,0.44345884979145855,0.6688914413435572,1
0.31582968674029316,0.22794959908361967,0.5797165851972548,0.5826733861291097,0.36485754278231813,0.3262079433341766,0.626947958117511,0.600194998852948,0.3556952358573694,0.715891099866514,1
0.16079738834479407,0.4126575028636884,0.2336443983607368,0.5541156707463403,0.3780873255971463,0.6782612361919218,0.5786503472740494,0.5192704748795596,0.48863302590612695,0.35321143637661756,1
0.46231853858442734,0.5787514318442153,0.33876462746259817,0.7547396208303336,0.24217727005915018,0.35513112404081293,0.6587377453704732,0.38661390227116316,0.5435587146801386,0.6817123521559623,1
0.31756615961658685,0.6197021764032072,0.5102453957438404,0.476601871850252,0.5415180385605274,0.3240155156421284,0.6481782006535801,0.7205781142463868,0.41138459730952237,0.6107161704901749,1
