ALG3,CD59,FMO1,ESCO2,NTRK1,BLM,APOM,PCSK9,BLMH,TIMM8A,label
0.22205654803769864,0.5081123388581945,0.7643867629261779,0.1847762169225745,0.46835541095359823,0.1796600512771817,0.1512709593446137,0.28168312479854574,0.195144020509727,0.44479261622607025,0
0.16010690673793782,0.6080294659300176,0.7888411300755331,0.1323097027115323,0.3724145944689751,0.0604880828031526,0.09277620396600561,0.18079526474638807,0.2740159855225456,0.2605401093892413,0
0.5673090448726965,0.19226519337016573,0.12619454993114387,0.7667428944789286,0.5977225191726703,0.539011806412813,0.6161090268738993,0.8723591291352888,0.5442618006333886,0.7634457611668183,1
0.577437051624701,0.27381215469613257,0.2139965780578392,0.6909506697157793,0.6962584243551011,0.6035830721995379,0.6110558150218206,0.9616725759662438,0.5328004825818127,0.5983363719234269,1
0.6317344211562808,0.2329281767955801,0.24153903935233487,0.8676249591636722,0.7583081570996979,0.5057132909188744,0.649490850623995,0.8333284496146746,0.48786005127431753,0.7631039197812212,1
0.7259811506541004,0.19182320441988948,0.12769686600175273,0.7599477295001635,0.600743667208924,0.5914284809926249,0.6164152821376617,0.8744688955958625,0.5370230734429196,0.7497721057429348,1
0.5794063862709241,0.18917127071823203,0.12619454993114387,0.7638680169879126,0.5977225191726703,0.5348336656854367,0.6207028558303346,0.8713042459050019,0.6332378223495702,0.7473792160437553,1
0.5926290617527078,0.19580110497237566,0.14038309059800527,0.7138190133943157,0.6174761794097141,0.670939765137847,0.6063088584335042,0.8820288920795851,0.5765344593575629,0.7576344576116678,1
0.5428330285553523,0.247292817679558,0.1729332721278638,0.7366873570728522,0.6627933999535208,0.5576235241983984,0.6334124492764719,0.9171916664224807,0.579550595686925,0.7593436645396532,1
0.9229146152764102,0.21016574585635356,0.2240120185285649,0.664815419797452,0.6465256797583081,0.49254581711138545,0.7617334047928949,0.8521405338881237,0.5840748001809681,0.8195077484047399,1
0.5706850471233647,0.19160220994475136,0.12485915786838044,0.6798431885004902,0.5949337671392052,0.6107998607286425,0.6185590689839982,0.8690186655727137,0.5508973005579851,0.7186645396536003,1
0.6272330848220565,0.18961325966850825,0.17443558819847266,0.7223129696177721,0.6648849639786195,0.5401512993384611,0.6182528137202358,0.8721833152635743,0.546373096063942,0.7504557885141291,1
0.5743423828949219,0.19182320441988948,0.12636147393898928,0.8327344005227052,0.597954915175459,0.5368594308865888,0.6184059413521169,0.8723591291352888,0.5563263459508369,0.7682315405651774,1
0.7147278098185399,0.2338121546961326,0.13454075032341528,0.780986605684417,0.6093423193121078,0.5430633368151173,0.6386187887604318,0.8793916840038679,0.502940732921128,0.770624430264357,1
0.8306372204248136,0.18408839779005523,0.268079956599758,0.7566808232603726,0.7952591215431094,0.5369860412116608,0.659137891432509,0.8646233187798518,0.8199366611370833,0.8359161349133999,1
0.4654663103108735,0.4271823204419889,0.16592246379835582,0.8250245017967986,0.6530327678363932,0.539265027062957,0.6249904295230074,0.8691944794444282,0.427838938320012,0.7162716499544207,1
0.09613166408777601,0.5264364640883977,0.9716646496682386,0.23600130676249598,0.21616701526067167,0.017978666160225476,0.018490161549651662,0.16579248102675326,0.35722364650882216,0.19023473108477684,0
0.6533971022647348,0.19337016574585633,0.134039978299879,0.762299901992813,0.6086451313037415,0.5396448580381731,0.6159558992420182,0.8804465672341548,0.55210375508973,0.7685733819507745,1
0.6998171332114221,0.190939226519337,0.12485915786838044,0.763345311989546,0.5958633511503602,0.5369860412116608,0.6190184518796417,0.8707768042898585,0.5502940732921128,0.7631039197812212,1
0.5456463637642425,0.19779005524861876,0.13737845845678756,0.6931721659588371,0.6132930513595166,0.5590162377741905,0.6517877651022126,0.8391303073812524,0.4981149147941486,0.8095943482224245,1
0.57771838514559,0.18939226519337016,0.127029169970371,0.8575628879451161,0.598884499186614,0.5373658721868768,0.6194778347752852,0.870952618161573,0.553611823254411,0.7634457611668183,1
0.7251371500914334,0.07027624309392262,0.15557317531193926,0.728454753348579,0.6386242156634906,0.55331877314595,0.6355562361228083,0.8319219386409588,0.9999999999999999,0.7371239744758428,1
0.5810943873962582,0.19071823204419888,0.12535992989191672,0.8034629206141786,0.5965605391587264,0.5374924825119488,0.6184059413521169,0.8713042459050019,0.5545166641532197,0.7648131267092065,1
0.8295118863412575,0.19535911602209943,0.11851604557025415,0.8688010454099969,0.6005112712061352,0.5372392618618048,0.629124875583799,0.8748205233392915,0.568089277635349,0.8971057429352778,1
0.5726543817695878,0.19160220994475136,0.125860701915453,0.7642600457366875,0.5972577271670927,0.5371126515367328,0.6159558992420182,0.8718316875201454,0.5511989141909214,0.7562670920692794,1
0.7015051343367562,0.2444198895027624,0.1587447314610024,0.7364260045736689,0.6430397397164769,0.5695248947551673,0.5931398820917234,0.8598763442435609,0.6371587995777408,0.6492707383773924,1
0.5715290476860317,0.19182320441988948,0.15540625130409383,0.7876510944135905,0.6383918196607018,0.5372392618618048,0.6179465584564734,0.8714800597767164,0.5545166641532197,0.7678896991795803,1
0.9918413278942185,0.1869613259668508,0.1599131995159204,0.7434825220516172,0.6323495235881943,0.6353622637926123,0.5617487175560829,0.8614586690889912,0.6082038908158648,0.5791932543299902,1
0.6407370938247292,0.38895027624309386,0.13437382631556985,0.7088533159098336,0.6091099233093191,0.6097869781280664,0.5888523083990506,0.8807981949775837,0.5412456643040264,0.7757520510483132,1
0.5591503727669151,0.19182320441988948,0.18461795267704378,0.8055537406076447,0.6790611201487334,0.5814262653119362,0.6546971901079549,0.8640958771647083,0.5695973458000301,0.7371239744758428,1
0.5675903783935855,0.1213259668508287,0.12452530985268957,0.7758902319503432,0.5953985591447827,0.5369860412116608,0.6233060255723145,0.8185600843906584,0.55210375508973,0.7463536918869641,1
0.7763398508932339,0.19845303867403313,0.13103534615866128,0.7168245671349234,0.604462003253544,0.5932010255436331,0.673378761197458,0.8078354382160752,0.6480168903634443,0.5689380127620778,1
0.575467716978478,0.2925966850828729,0.2176689062304386,0.7745834694544268,0.714152916569835,0.579653720760928,0.5818084373325166,0.8542503003486975,0.4661438697029105,0.8253190519598903,1
0.5718103812069207,0.19138121546961323,0.12552685389976215,0.763345311989546,0.5967929351615152,0.5378723134871649,0.613199601868157,0.8728865707504322,0.5548182777861559,0.7603691886964444,1
0.5487410324940216,0.19845303867403313,0.25138755581521516,0.706893172165959,0.7548222170578666,0.538885196087741,0.6225403874129086,0.8477451870952618,0.5104810737445332,0.6649954421148583,1
0.18413278942185957,0.6710128913443822,0.7728998873262948,0.11715125775890245,0.27529630490355567,0.08951349982591084,0.1758288033075568,0.17282503589533227,0.12739405821143113,0.4100387420237014,0
0.7307638205092136,0.09171270718232043,0.048908734298710524,0.7511924207775239,0.6346734836160818,0.5195138163517234,0.5935992649873669,0.8980279544056026,0.5662795958377318,0.7822470373746578,1
0.7631171754114503,0.06541436464088396,0.12552685389976215,0.7196994446259394,0.6379270276551243,0.5442028297407654,0.6980323099303269,0.9025991150701791,0.5412456643040264,0.7159298085688236,1
0.5276410184273456,0.23314917127071821,0.18478487668488922,0.7408689970597846,0.6792935161515222,0.5359731586110847,0.9511522854299057,0.9338939842353562,0.4966068466294676,0.7743846855059249,1
0.5704037136024757,0.19071823204419888,0.12619454993114387,0.8149624305782426,0.5977225191726703,0.5373658721868768,0.6229997703085521,0.8721833152635743,0.5539134368873472,0.766522333637192,1
0.5844703896469264,0.19226519337016573,0.12903225806451615,0.7527605357726235,0.601673251220079,0.5354667173107968,0.5557767399127173,0.8681395962141413,0.5442618006333886,0.7220829535095712,1
0.575749050499367,0.1478453038674033,0.11250678128781874,0.7566808232603726,0.695328840343946,0.539518247713101,0.6165684097695429,0.8616344829607055,0.5575328004825817,0.7494302643573378,1
0.5729357152904768,0.19071823204419888,0.12569377790760758,0.763737340738321,0.597025331164304,0.5357199379609408,0.6182528137202358,0.8684912239575703,0.5499924596591765,0.7576344576116678,1
0.8570825713883808,0.19182320441988948,0.24454367149355258,0.8028095393662203,0.7624912851498954,0.49786345076440985,0.6459689150907281,0.8779851730301521,0.5186246418338109,0.7237921604375566,1
0.7031931354620903,0.15359116022099445,0.21566581813629349,0.6961777196994448,0.7222867766674413,0.6145981704808027,0.6256029400505321,0.8647991326515662,0.7095460714824309,0.7275524156791244,1
0.0,0.6569429097605899,0.9477945165463424,0.3877164325383863,0.4567743434812921,0.09730003481783944,0.0,0.12160459460251305,0.3061755391343688,0.08323837739288975,0
